ExportDate,DistanceLeft,DistanceRight
2/24/2020,639.48,639.48
2/24/2020,639.48,639.48
2/24/2020,639.48,639.48
2/24/2020,,0.0
2/24/2020,642.96,642.96
2/24/2020,642.96,642.96
2/24/2020,642.97,642.97
2/24/2020,642.99,642.99
2/24/2020,642.97,642.97
2/24/2020,642.98,642.98
2/24/2020,642.98,642.98
2/24/2020,639.26,639.26
2/24/2020,639.27,639.27
2/24/2020,639.27,639.27
2/24/2020,639.27,639.27
2/24/2020,639.28,639.28
2/24/2020,,0.0
2/24/2020,639.28,639.28
2/24/2020,639.55,639.55
2/24/2020,639.55,639.55
2/24/2020,639.55,639.55
2/24/2020,639.56,639.56
2/24/2020,639.56,639.56
2/24/2020,639.56,639.56
2/24/2020,639.56,639.56
2/24/2020,639.58,639.58
2/24/2020,639.58,639.58
2/24/2020,639.58,639.58
2/24/2020,638.81,638.81
2/24/2020,638.82,638.82
2/24/2020,638.82,
2/24/2020,638.82,638.82
2/24/2020,638.82,638.82
2/24/2020,638.82,638.82
2/24/2020,638.83,638.83
2/24/2020,638.83,638.83
2/24/2020,638.83,638.83
2/24/2020,639.6,639.6
2/24/2020,638.83,638.83
2/24/2020,638.83,638.83
2/24/2020,639.61,639.61
2/24/2020,639.61,639.61
2/24/2020,640.38,640.38
2/24/2020,640.39,640.39
2/24/2020,639.61,639.61
2/24/2020,639.61,639.61
2/24/2020,639.61,639.61
2/24/2020,639.61,639.61
2/24/2020,638.85,638.85
2/24/2020,,0.0
2/24/2020,638.85,638.85
2/24/2020,638.85,638.85
2/24/2020,638.85,638.85
2/24/2020,,0.0
2/24/2020,638.84,638.84
2/24/2020,,0.0
2/24/2020,638.46,638.46
2/24/2020,638.46,638.46
2/24/2020,638.46,638.46
2/24/2020,638.46,638.46
2/24/2020,638.46,638.46
2/24/2020,638.08,638.08
2/24/2020,637.3,637.3
2/24/2020,638.07,638.07
2/24/2020,638.33,638.33
2/24/2020,638.33,638.33
2/24/2020,638.32,638.32
2/24/2020,638.32,638.32
2/24/2020,638.32,638.32
2/24/2020,,0.0
2/24/2020,638.32,638.32
2/24/2020,638.31,638.31
2/24/2020,638.31,638.31
2/24/2020,638.3,638.3
2/24/2020,,0.0
2/24/2020,637.8,637.8
2/24/2020,,0.0
2/24/2020,637.8,637.8
2/24/2020,636.52,636.52
2/24/2020,636.51,636.51
2/24/2020,636.51,636.51
2/24/2020,636.51,636.51
2/24/2020,636.5,636.5
2/24/2020,637.02,637.02
2/24/2020,637.01,637.01
2/24/2020,636.76,636.76
2/24/2020,636.5,636.5
2/24/2020,635.73,635.73
2/24/2020,,0.0
2/24/2020,635.73,635.73
2/24/2020,635.73,635.73
2/24/2020,635.72,635.72
2/24/2020,635.72,635.72
2/24/2020,635.72,635.72
2/24/2020,635.71,635.71
2/24/2020,635.97,635.97
2/24/2020,635.97,635.97
2/24/2020,635.96,635.96
2/24/2020,635.96,635.96
2/24/2020,635.96,635.96
2/24/2020,635.19,635.19
2/24/2020,635.7,635.7
2/24/2020,635.7,635.7
2/24/2020,635.69,635.69
2/24/2020,635.69,635.69
2/24/2020,635.69,635.69
2/24/2020,,0.0
2/24/2020,635.68,
2/24/2020,635.68,635.68
2/24/2020,635.67,635.67
2/24/2020,635.68,635.68
2/24/2020,635.67,635.67
2/24/2020,635.67,635.67
2/24/2020,635.66,635.66
2/24/2020,635.66,635.66
2/24/2020,635.65,
2/24/2020,635.66,635.66
2/24/2020,,0.0
2/24/2020,,0.0
2/24/2020,,0.0
2/24/2020,635.64,635.64
2/24/2020,635.64,
2/24/2020,,
2/24/2020,,
2/24/2020,,
2/24/2020,,
2/24/2020,,
2/24/2020,,
2/24/2020,635.61,635.61
2/24/2020,637.42,
2/24/2020,637.42,
2/24/2020,638.18,638.18
2/24/2020,638.18,638.18
2/24/2020,638.17,638.17
2/24/2020,,0.0
2/24/2020,637.39,637.39
2/24/2020,638.16,638.16
2/24/2020,638.15,638.15
2/24/2020,638.15,638.15
2/24/2020,,0.0
2/24/2020,,0.0
2/24/2020,638.15,638.15
2/24/2020,637.35,637.35
2/24/2020,635.56,635.56
2/24/2020,635.55,635.55
2/24/2020,635.55,635.55
2/24/2020,635.55,635.55
2/24/2020,635.54,635.54
2/24/2020,635.55,635.55
2/24/2020,635.54,635.54
2/24/2020,635.54,635.54
2/24/2020,635.54,635.54
2/24/2020,,0.0
2/24/2020,,
2/24/2020,635.53,635.53
2/24/2020,,0.0
2/24/2020,635.51,
2/24/2020,635.52,635.52
2/24/2020,636.27,636.27
2/24/2020,635.5,635.5
2/24/2020,635.5,
2/24/2020,636.27,636.27
2/24/2020,636.26,
2/24/2020,636.26,636.26
2/24/2020,636.26,636.26
2/24/2020,636.25,636.25
2/24/2020,635.49,635.49
2/24/2020,635.49,635.49
2/24/2020,635.49,635.49
2/24/2020,635.48,635.48
2/24/2020,635.48,635.48
2/24/2020,635.48,635.48
2/24/2020,635.48,635.48
2/24/2020,635.47,635.47
2/24/2020,635.47,635.47
2/24/2020,635.47,635.47
2/24/2020,635.47,635.47
2/24/2020,,0.0
2/24/2020,638.5,638.5
2/24/2020,638.5,
2/24/2020,638.5,638.5
2/24/2020,637.98,637.98
2/24/2020,635.45,635.45
2/24/2020,635.45,635.45
2/24/2020,,0.0
2/24/2020,635.45,635.45
2/24/2020,635.44,
2/24/2020,,
2/24/2020,635.44,635.44
2/24/2020,635.44,635.44
2/24/2020,,
2/24/2020,,
2/24/2020,635.43,635.43
2/24/2020,635.43,635.43
2/24/2020,635.43,635.43
2/24/2020,635.43,
2/24/2020,634.91,634.91
2/24/2020,,
2/24/2020,633.88,633.88
2/24/2020,633.88,633.88
2/24/2020,634.9,634.9
2/24/2020,,0.0
2/24/2020,,0.0
2/24/2020,,0.0
2/24/2020,,
2/24/2020,634.9,634.9
2/24/2020,,0.0
2/24/2020,,
2/24/2020,,
2/24/2020,,
2/24/2020,,
2/24/2020,,
2/24/2020,,
2/24/2020,,
2/24/2020,,
2/24/2020,,
2/24/2020,,
2/24/2020,,
2/24/2020,,
2/24/2020,,
2/24/2020,,
2/24/2020,,
2/24/2020,,
2/24/2020,,
2/24/2020,,
2/24/2020,,
2/24/2020,,
2/24/2020,,
2/24/2020,636.41,636.41
2/24/2020,636.03,636.03
2/24/2020,636.04,636.04
2/24/2020,636.04,
2/24/2020,636.04,636.04
2/24/2020,635.66,635.66
2/24/2020,635.66,635.66
2/24/2020,,0.0
2/24/2020,635.67,635.67
2/24/2020,635.68,635.68
2/24/2020,,
2/24/2020,635.68,635.68
2/24/2020,635.69,635.69
2/24/2020,635.82,635.82
2/24/2020,635.83,635.83
2/24/2020,635.82,635.82
2/24/2020,635.84,635.84
2/24/2020,,
2/24/2020,,
2/24/2020,633.19,633.19
2/24/2020,633.19,633.19
2/24/2020,633.2,633.2
2/24/2020,633.2,
2/24/2020,633.2,633.2
2/24/2020,632.46,632.46
2/24/2020,632.46,
2/24/2020,632.46,632.46
2/24/2020,632.47,632.47
2/24/2020,632.47,
2/24/2020,632.47,
2/24/2020,,0.0
2/24/2020,632.48,632.48
2/24/2020,,
2/24/2020,632.48,632.48
2/24/2020,633.24,
2/24/2020,633.24,633.24
2/24/2020,633.25,633.25
2/24/2020,633.25,633.25
2/24/2020,633.25,633.25
2/24/2020,632.67,632.67
2/24/2020,632.68,632.68
2/24/2020,,0.0
2/24/2020,632.68,632.68
2/24/2020,632.68,632.68
2/24/2020,,0.0
2/24/2020,,0.0
2/24/2020,632.69,632.69
2/24/2020,,0.0
2/24/2020,632.7,632.7
2/24/2020,,0.0
2/24/2020,631.73,631.73
2/24/2020,632.72,
2/24/2020,632.72,632.72
2/24/2020,632.72,
2/24/2020,632.72,632.72
2/24/2020,632.73,632.73
2/24/2020,632.73,632.73
2/24/2020,635.87,635.87
2/24/2020,635.11,635.11
2/24/2020,635.11,
2/24/2020,635.12,635.12
2/24/2020,,0.0
2/24/2020,635.12,635.12
2/24/2020,635.12,635.12
2/24/2020,635.9,635.9
2/24/2020,,
2/24/2020,,
2/24/2020,635.91,635.91
2/24/2020,635.15,635.15
2/24/2020,635.91,635.91
2/24/2020,635.92,635.92
2/24/2020,635.92,
2/24/2020,636.69,636.69
2/24/2020,636.7,636.7
2/24/2020,636.7,636.7
2/24/2020,636.7,636.7
2/24/2020,636.7,636.7
2/24/2020,634.14,634.14
2/24/2020,634.14,634.14
2/24/2020,,
2/24/2020,,
2/24/2020,634.14,634.14
2/24/2020,634.14,634.14
2/24/2020,634.14,634.14
2/24/2020,634.15,
2/24/2020,634.15,634.15
2/24/2020,,0.0
2/24/2020,634.15,
2/24/2020,634.15,634.15
2/24/2020,,0.0
2/24/2020,,
2/24/2020,,
2/24/2020,634.16,634.16
2/24/2020,634.16,634.16
2/24/2020,634.16,634.16
2/24/2020,634.16,634.16
2/24/2020,634.17,634.17
2/24/2020,632.95,632.95
2/24/2020,634.15,634.15
2/24/2020,634.15,634.15
2/24/2020,,0.0
2/24/2020,,0.0
2/24/2020,,0.0
2/24/2020,,0.0
2/24/2020,,0.0
2/24/2020,,0.0
2/24/2020,,0.0
2/24/2020,639.09,639.09
2/24/2020,638.28,638.28
2/24/2020,638.28,638.28
2/24/2020,638.28,638.28
2/24/2020,638.28,638.28
2/24/2020,638.28,
2/24/2020,638.28,638.28
2/24/2020,638.28,638.28
2/24/2020,639.05,639.05
2/24/2020,639.05,639.05
2/24/2020,,0.0
2/24/2020,635.68,
2/24/2020,635.69,635.69
2/24/2020,635.69,635.69
2/24/2020,635.69,635.69
2/24/2020,635.69,635.69
2/24/2020,,0.0
2/24/2020,635.68,635.68
2/24/2020,635.68,635.68
2/24/2020,635.68,635.68
2/24/2020,635.68,635.68
2/24/2020,635.68,635.68
2/24/2020,635.68,635.68
2/24/2020,635.68,635.68
2/24/2020,635.68,635.68
2/24/2020,635.68,635.68
2/24/2020,635.68,635.68
2/24/2020,635.92,635.92
2/24/2020,635.92,635.92
2/24/2020,635.92,635.92
2/24/2020,636.42,
2/24/2020,636.42,636.42
2/24/2020,636.42,636.42
2/24/2020,636.42,636.42
2/24/2020,636.42,636.42
2/24/2020,636.42,636.42
2/24/2020,636.42,636.42
2/24/2020,636.41,636.41
2/24/2020,636.41,636.41
2/24/2020,636.41,636.41
2/24/2020,636.41,
2/24/2020,636.41,636.41
2/24/2020,,0.0
2/24/2020,635.63,635.63
2/24/2020,635.63,635.63
2/24/2020,635.63,635.63
2/24/2020,635.62,635.62
2/24/2020,635.62,635.62
2/24/2020,635.62,635.62
2/24/2020,635.62,635.62
2/24/2020,635.62,635.62
2/24/2020,635.62,635.62
2/24/2020,635.62,635.62
2/24/2020,,0.0
2/24/2020,635.62,635.62
2/24/2020,,0.0
2/24/2020,634.84,634.84
2/24/2020,634.84,634.84
2/24/2020,634.84,634.84
2/24/2020,634.84,634.84
2/24/2020,,0.0
2/24/2020,634.83,634.83
2/24/2020,634.83,634.83
2/24/2020,634.83,634.83
2/24/2020,634.83,634.83
2/24/2020,634.83,634.83
2/24/2020,634.82,
2/24/2020,,
2/24/2020,,
2/24/2020,,
2/24/2020,,
2/24/2020,,
2/24/2020,,0.0
2/24/2020,,0.0
2/24/2020,634.23,634.23
2/24/2020,,0.0
2/24/2020,,
2/24/2020,,
2/24/2020,,
2/24/2020,,
2/24/2020,,
2/24/2020,,
2/24/2020,633.19,633.19
2/24/2020,634.03,634.03
2/24/2020,634.02,634.02
2/24/2020,634.02,
2/24/2020,,0.0
2/24/2020,634.01,634.01
2/24/2020,634.01,634.01
2/24/2020,634.01,634.01
2/24/2020,633.24,633.24
2/24/2020,633.24,633.24
2/24/2020,633.24,633.24
2/24/2020,633.24,633.24
2/24/2020,632.02,632.02
2/24/2020,632.02,632.02
2/24/2020,633.22,633.22
2/24/2020,,0.0
2/24/2020,,0.0
2/24/2020,633.22,633.22
2/24/2020,633.22,633.22
2/24/2020,,
2/24/2020,,
2/24/2020,,0.0
2/24/2020,,0.0
2/24/2020,,
2/24/2020,,
2/24/2020,,
2/24/2020,,
2/24/2020,,
2/24/2020,634.99,634.99
2/24/2020,634.99,634.99
2/24/2020,635.0,
2/24/2020,634.99,634.99
2/24/2020,634.99,634.99
2/24/2020,634.99,634.99
2/24/2020,634.99,
2/24/2020,634.99,634.99
2/24/2020,632.68,632.68
2/24/2020,632.68,
2/24/2020,632.68,
2/24/2020,632.68,632.68
2/24/2020,632.68,
2/24/2020,632.68,632.68
2/24/2020,632.68,632.68
2/24/2020,632.68,
2/24/2020,632.68,632.68
2/24/2020,632.69,632.69
2/24/2020,632.69,
2/24/2020,635.25,
2/24/2020,634.57,634.57
2/24/2020,,
2/24/2020,,
2/24/2020,,
2/24/2020,636.57,636.57
2/24/2020,636.57,636.57
2/24/2020,635.8,635.8
2/24/2020,636.57,636.57
2/24/2020,636.58,636.58
2/24/2020,,0.0
2/24/2020,637.07,637.07
2/24/2020,,
2/24/2020,,
2/24/2020,,
2/24/2020,,0.0
2/24/2020,634.73,634.73
2/24/2020,634.73,634.73
2/24/2020,634.74,634.74
2/24/2020,,0.0
2/24/2020,634.74,
2/24/2020,634.75,634.75
2/24/2020,634.75,634.75
2/24/2020,634.75,634.75
2/24/2020,,
2/24/2020,,
2/24/2020,,
2/24/2020,,
2/24/2020,638.16,638.16
2/24/2020,,0.0
2/24/2020,638.92,638.92
2/24/2020,,
2/24/2020,,
2/24/2020,,
2/24/2020,637.24,637.24
2/24/2020,637.24,637.24
2/24/2020,,
2/24/2020,,
2/24/2020,,
2/24/2020,637.25,637.25
2/24/2020,,0.0
2/24/2020,,0.0
2/24/2020,,0.0
2/24/2020,637.25,637.25
2/24/2020,637.27,637.27
2/24/2020,641.3,641.3
2/24/2020,,
2/24/2020,,
2/24/2020,,
2/24/2020,,
2/24/2020,639.58,639.58
2/24/2020,,
2/24/2020,,
2/24/2020,639.6,639.6
2/24/2020,639.6,
2/24/2020,639.6,639.6
2/24/2020,639.61,639.61
2/24/2020,639.61,639.61
2/24/2020,639.61,639.61
2/24/2020,639.62,639.62
2/24/2020,639.62,639.62
2/24/2020,640.2,640.2
2/24/2020,640.21,
2/24/2020,,
2/24/2020,,
2/24/2020,,
2/24/2020,,
2/24/2020,,
2/24/2020,,
2/24/2020,,
2/24/2020,,
2/24/2020,,
2/24/2020,,
2/24/2020,,
2/24/2020,,
2/24/2020,,
2/24/2020,,0.0
2/24/2020,,0.0
2/24/2020,,
2/24/2020,,0.0
2/24/2020,,0.0
2/24/2020,,0.0
2/24/2020,,0.0
2/24/2020,,0.0
2/24/2020,,0.0
2/24/2020,648.88,648.88
2/24/2020,648.88,
2/24/2020,648.87,648.87
2/24/2020,645.93,
2/24/2020,645.93,645.93
2/24/2020,645.93,645.93
2/24/2020,645.66,645.66
2/24/2020,645.66,645.66
2/24/2020,645.66,645.66
2/24/2020,645.66,
2/24/2020,645.66,645.66
2/24/2020,645.66,
2/24/2020,645.65,
2/24/2020,645.65,645.65
2/24/2020,645.65,645.65
2/24/2020,645.65,645.65
2/24/2020,645.65,645.65
2/24/2020,650.38,
2/24/2020,650.38,650.38
2/24/2020,650.38,650.38
2/24/2020,650.37,650.37
2/24/2020,650.37,650.37
2/24/2020,650.76,650.76
2/24/2020,,
2/24/2020,,
2/24/2020,,
2/24/2020,,
2/24/2020,651.02,651.02
2/24/2020,650.75,650.75
2/24/2020,650.75,650.75
2/24/2020,651.55,651.55
2/24/2020,651.55,651.55
2/24/2020,647.98,647.98
2/24/2020,,
2/24/2020,647.98,647.98
2/24/2020,,
2/24/2020,,
2/24/2020,,
2/24/2020,,
2/24/2020,,0.0
2/24/2020,647.98,647.98
2/24/2020,647.98,
2/24/2020,647.98,
2/24/2020,647.97,647.97
2/24/2020,647.97,647.97
2/24/2020,652.1,652.1
2/24/2020,652.37,652.37
2/24/2020,,0.0
2/24/2020,,0.0
2/24/2020,652.37,
2/24/2020,652.37,652.37
2/24/2020,652.37,652.37
2/24/2020,652.37,
2/24/2020,647.99,
2/24/2020,648.0,648.0
2/24/2020,648.0,648.0
2/24/2020,,
2/24/2020,,
2/24/2020,648.79,648.79
2/24/2020,,0.0
2/24/2020,648.79,648.79
2/24/2020,648.79,
2/24/2020,648.79,648.79
2/24/2020,648.79,648.79
2/24/2020,648.79,648.79
2/24/2020,648.79,648.79
2/24/2020,648.79,648.79
2/24/2020,,0.0
2/24/2020,652.37,652.37
2/24/2020,652.1,652.1
2/24/2020,,0.0
2/24/2020,648.25,648.25
2/24/2020,647.99,647.99
2/24/2020,647.99,647.99
2/24/2020,647.99,647.99
2/24/2020,647.99,647.99
2/24/2020,647.98,
2/24/2020,,0.0
2/24/2020,647.98,647.98
2/24/2020,647.98,647.98
2/24/2020,647.98,647.98
2/24/2020,647.98,
2/24/2020,647.97,647.97
2/24/2020,652.35,
2/24/2020,,0.0
2/24/2020,652.78,652.78
2/24/2020,,0.0
2/24/2020,652.78,652.78
2/24/2020,,0.0
2/24/2020,,
2/24/2020,,
2/24/2020,,
2/24/2020,,
2/24/2020,,
2/24/2020,,
2/24/2020,650.98,650.98
2/24/2020,652.32,652.32
2/24/2020,652.29,652.29
2/24/2020,651.75,651.75
2/24/2020,652.02,652.02
2/24/2020,652.02,652.02
2/24/2020,652.02,652.02
2/24/2020,652.01,652.01
2/24/2020,652.27,652.27
2/24/2020,648.71,648.71
2/24/2020,648.71,
2/24/2020,648.71,648.71
2/24/2020,648.7,648.7
2/24/2020,648.7,
2/24/2020,648.7,648.7
2/24/2020,648.7,648.7
2/24/2020,648.7,648.7
2/24/2020,648.69,648.69
2/24/2020,648.69,648.69
2/24/2020,,0.0
2/24/2020,648.69,648.69
2/24/2020,648.69,648.69
2/24/2020,648.69,648.69
2/24/2020,648.68,648.68
2/24/2020,648.68,648.68
2/24/2020,648.68,648.68
2/24/2020,651.82,651.82
2/24/2020,647.6,647.6
2/24/2020,647.6,647.6
2/24/2020,647.59,647.59
2/24/2020,647.59,647.59
2/24/2020,647.59,647.59
2/24/2020,647.58,647.58
2/24/2020,647.58,647.58
2/24/2020,647.58,647.58
2/24/2020,647.83,647.83
2/24/2020,647.83,647.83
2/24/2020,647.83,647.83
2/24/2020,647.83,647.83
2/24/2020,647.83,647.83
2/24/2020,647.83,647.83
2/24/2020,,
2/24/2020,,
2/24/2020,647.03,647.03
2/24/2020,646.77,646.77
2/24/2020,646.77,646.77
2/24/2020,646.77,646.77
2/24/2020,646.77,646.77
2/24/2020,646.77,646.77
2/24/2020,646.24,646.24
2/24/2020,646.24,646.24
2/24/2020,646.24,646.24
2/24/2020,646.24,646.24
2/24/2020,646.24,646.24
2/24/2020,646.24,646.24
2/24/2020,646.24,646.24
2/24/2020,646.24,646.24
2/24/2020,646.24,646.24
2/24/2020,646.24,646.24
2/24/2020,,0.0
2/24/2020,646.24,646.24
2/24/2020,646.24,646.24
2/24/2020,,
2/24/2020,,
2/24/2020,,
2/24/2020,645.46,645.46
2/24/2020,645.46,645.46
2/24/2020,645.47,645.47
2/24/2020,645.47,645.47
2/24/2020,645.47,645.47
2/24/2020,645.47,645.47
2/24/2020,645.47,645.47
2/24/2020,645.47,645.47
2/24/2020,645.47,645.47
2/24/2020,644.69,644.69
2/24/2020,644.69,644.69
2/24/2020,644.69,644.69
2/24/2020,644.69,644.69
2/24/2020,644.69,644.69
2/24/2020,644.69,644.69
2/24/2020,644.7,644.7
2/24/2020,644.7,644.7
2/24/2020,644.7,644.7
2/24/2020,644.7,644.7
2/24/2020,644.7,644.7
2/24/2020,648.2,648.2
2/24/2020,644.71,644.71
2/24/2020,644.71,644.71
2/24/2020,644.71,644.71
2/24/2020,,0.0
2/24/2020,644.71,644.71
2/24/2020,644.71,644.71
2/24/2020,644.71,644.71
2/24/2020,644.71,644.71
2/24/2020,644.71,644.71
2/24/2020,643.93,643.93
2/24/2020,643.93,643.93
2/24/2020,643.93,643.93
2/24/2020,643.93,643.93
2/24/2020,643.93,643.93
2/24/2020,,
2/24/2020,,
2/24/2020,,
2/24/2020,643.41,643.41
2/24/2020,643.41,643.41
2/24/2020,643.41,643.41
2/24/2020,643.41,643.41
2/24/2020,643.41,643.41
2/24/2020,643.41,643.41
2/24/2020,643.41,643.41
2/24/2020,,
2/24/2020,,
2/24/2020,,
2/24/2020,,
2/24/2020,,
2/24/2020,643.41,643.41
2/24/2020,643.14,643.14
2/24/2020,643.14,643.14
2/24/2020,643.14,643.14
2/24/2020,643.14,643.14
2/24/2020,643.14,643.14
2/24/2020,643.14,643.14
2/24/2020,643.14,643.14
2/24/2020,643.14,643.14
2/24/2020,642.35,642.35
2/24/2020,642.35,642.35
2/24/2020,642.35,642.35
2/24/2020,642.35,642.35
2/24/2020,642.34,642.34
2/24/2020,642.34,642.34
2/24/2020,,
2/24/2020,,
2/24/2020,,
2/24/2020,643.11,643.11
2/24/2020,643.1,643.1
2/24/2020,643.1,643.1
2/24/2020,643.1,643.1
2/24/2020,643.1,643.1
2/24/2020,642.05,642.05
2/24/2020,642.05,642.05
2/24/2020,642.31,642.31
2/24/2020,643.09,643.09
2/24/2020,643.08,643.08
2/24/2020,642.04,642.04
2/24/2020,642.04,642.04
2/24/2020,642.04,642.04
2/24/2020,642.04,642.04
2/24/2020,642.69,642.69
2/24/2020,642.68,642.68
2/24/2020,642.68,642.68
2/24/2020,642.68,642.68
2/24/2020,,
2/24/2020,,
2/24/2020,,
2/24/2020,642.68,642.68
2/24/2020,642.67,642.67
2/24/2020,642.68,642.68
2/24/2020,641.9,641.9
2/24/2020,641.9,641.9
2/24/2020,641.9,641.9
2/24/2020,641.9,641.9
2/24/2020,641.9,641.9
2/24/2020,640.67,640.67
2/24/2020,,
2/24/2020,,
2/24/2020,,0.0
2/24/2020,,0.0
2/24/2020,641.88,641.88
2/24/2020,,
2/24/2020,,
2/24/2020,,
2/24/2020,,
2/24/2020,,
2/24/2020,,0.0
2/24/2020,,0.0
2/24/2020,,0.0
2/24/2020,646.52,646.52
2/24/2020,647.04,647.04
2/24/2020,646.52,646.52
2/24/2020,,
2/24/2020,,
2/24/2020,,
2/24/2020,646.9,646.9
2/24/2020,647.3,647.3
2/24/2020,646.51,646.51
2/24/2020,,0.0
2/24/2020,646.5,646.5
2/24/2020,646.5,646.5
2/24/2020,647.29,647.29
2/24/2020,647.29,647.29
2/24/2020,646.1,646.1
2/24/2020,646.49,646.49
2/24/2020,642.27,642.27
2/24/2020,642.27,642.27
2/24/2020,642.27,642.27
2/24/2020,642.53,
2/24/2020,642.52,642.52
2/24/2020,643.05,643.05
2/24/2020,643.05,643.05
2/24/2020,642.26,642.26
2/24/2020,642.26,642.26
2/24/2020,643.04,643.04
2/24/2020,643.04,643.04
2/24/2020,643.04,643.04
2/24/2020,643.03,643.03
2/24/2020,643.03,643.03
2/24/2020,643.03,643.03
2/24/2020,643.03,643.03
2/24/2020,,
2/24/2020,,
2/24/2020,,0.0
2/24/2020,643.02,643.02
2/24/2020,643.02,643.02
2/24/2020,648.03,648.03
2/24/2020,647.51,647.51
2/24/2020,647.24,647.24
2/24/2020,647.24,647.24
2/24/2020,643.41,643.41
2/24/2020,643.4,643.4
2/24/2020,643.4,643.4
2/24/2020,644.58,644.58
2/24/2020,644.58,644.58
2/24/2020,643.79,643.79
2/24/2020,643.79,643.79
2/24/2020,643.78,643.78
2/24/2020,643.78,643.78
2/24/2020,644.57,644.57
2/24/2020,645.36,645.36
2/24/2020,645.35,645.35
2/24/2020,645.35,645.35
2/24/2020,645.35,645.35
2/24/2020,645.35,645.35
2/24/2020,645.35,645.35
2/24/2020,645.34,645.34
2/24/2020,645.34,645.34
2/24/2020,644.55,644.55
2/24/2020,645.34,645.34
2/24/2020,646.12,646.12
2/24/2020,645.33,645.33
2/24/2020,644.94,644.94
2/24/2020,645.33,645.33
2/24/2020,645.33,645.33
2/24/2020,645.33,645.33
2/24/2020,645.32,645.32
2/24/2020,645.32,645.32
2/24/2020,646.11,646.11
2/24/2020,646.11,646.11
2/24/2020,646.11,646.11
2/24/2020,646.1,646.1
2/24/2020,646.1,646.1
2/24/2020,646.1,646.1
2/24/2020,646.1,
2/24/2020,646.09,646.09
2/24/2020,646.09,646.09
2/24/2020,646.09,
2/24/2020,646.09,646.09
2/24/2020,646.08,646.08
2/24/2020,646.08,
2/24/2020,646.08,646.08
2/24/2020,646.08,646.08
2/24/2020,646.07,646.07
2/24/2020,646.07,646.07
2/24/2020,646.86,646.86
2/24/2020,646.85,646.85
2/24/2020,646.85,646.85
2/24/2020,646.32,646.32
2/24/2020,646.32,646.32
2/24/2020,646.32,646.32
2/24/2020,646.32,646.32
2/24/2020,646.31,646.31
2/24/2020,646.31,646.31
2/24/2020,646.31,646.31
2/24/2020,,0.0
2/24/2020,646.3,646.3
2/24/2020,646.3,646.3
2/24/2020,646.3,646.3
2/24/2020,650.26,650.26
2/24/2020,650.26,650.26
2/24/2020,650.79,650.79
2/24/2020,650.79,650.79
2/24/2020,650.79,650.79
2/24/2020,647.62,647.62
2/24/2020,647.61,647.61
2/24/2020,646.82,646.82
2/24/2020,646.82,
2/24/2020,646.82,646.82
2/24/2020,646.82,646.82
2/24/2020,647.61,647.61
2/24/2020,647.61,647.61
2/24/2020,647.61,647.61
2/24/2020,647.61,647.61
2/24/2020,647.6,647.6
2/24/2020,647.6,647.6
2/24/2020,647.6,647.6
2/24/2020,,0.0
2/24/2020,647.6,647.6
2/24/2020,647.6,647.6
2/24/2020,,0.0
2/24/2020,650.64,
2/24/2020,650.63,650.63
2/24/2020,,0.0
2/24/2020,650.24,650.24
2/24/2020,650.24,650.24
2/24/2020,650.23,650.23
2/24/2020,650.24,650.24
2/24/2020,,0.0
2/24/2020,650.23,650.23
2/24/2020,646.82,
2/24/2020,646.82,646.82
2/24/2020,646.82,646.82
2/24/2020,646.82,646.82
2/24/2020,646.81,646.81
2/24/2020,,0.0
2/24/2020,646.81,
2/24/2020,646.41,646.41
2/24/2020,646.02,646.02
2/24/2020,646.02,646.02
2/24/2020,646.02,646.02
2/24/2020,646.02,646.02
2/24/2020,646.02,646.02
2/24/2020,646.02,
2/24/2020,646.02,
2/24/2020,646.02,
2/24/2020,646.02,646.02
2/24/2020,,
2/24/2020,,
2/24/2020,646.02,646.02
2/24/2020,,0.0
2/24/2020,646.02,646.02
2/24/2020,646.81,646.81
2/24/2020,646.81,
2/24/2020,646.81,646.81
2/24/2020,646.81,
2/24/2020,646.81,646.81
2/24/2020,646.81,646.81
2/24/2020,646.81,646.81
2/24/2020,646.03,646.03
2/24/2020,646.03,646.03
2/24/2020,,0.0
2/24/2020,646.03,646.03
2/24/2020,646.03,646.03
2/24/2020,646.04,646.04
2/24/2020,,0.0
2/24/2020,,0.0
2/24/2020,646.04,646.04
2/24/2020,646.04,646.04
2/24/2020,646.04,646.04
2/24/2020,650.26,650.26
2/24/2020,,0.0
2/24/2020,649.47,649.47
2/24/2020,648.68,648.68
2/24/2020,648.69,648.69
2/24/2020,649.48,649.48
2/24/2020,649.49,649.49
2/24/2020,646.06,646.06
2/24/2020,,
2/24/2020,,
2/24/2020,646.07,646.07
2/24/2020,646.07,
2/24/2020,646.08,646.08
2/24/2020,646.08,646.08
2/24/2020,646.08,646.08
2/24/2020,646.08,646.08
2/24/2020,646.09,646.09
2/24/2020,646.09,646.09
2/24/2020,646.09,646.09
2/24/2020,645.3,
2/24/2020,646.1,646.1
2/24/2020,646.1,
2/24/2020,646.1,
2/24/2020,646.11,646.11
2/24/2020,646.11,646.11
2/24/2020,,
2/24/2020,,
2/24/2020,,
2/24/2020,,
2/24/2020,646.11,646.11
2/24/2020,646.12,646.12
2/24/2020,646.12,646.12
2/24/2020,646.12,646.12
2/24/2020,645.86,645.86
2/24/2020,646.13,646.13
2/24/2020,646.13,646.13
2/24/2020,646.13,646.13
