ExportDate,DistanceLeft,DistanceRight
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,715.18,715.18
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,714.21,714.21
6/19/2020,-9999.0,-9999.0
6/19/2020,714.22,714.22
6/19/2020,714.22,714.22
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,714.22,714.22
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,713.25,713.25
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,713.08,713.08
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,713.08,713.08
6/19/2020,713.07,713.07
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,713.07,713.07
6/19/2020,713.06,713.06
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,711.32,711.32
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,711.31,711.31
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,711.3,711.3
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,711.29,711.29
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,701.93,701.93
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,701.94,701.94
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,699.19,699.19
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,673.84,673.84
6/19/2020,678.76,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,679.57,679.57
6/19/2020,680.43,680.43
6/19/2020,680.43,680.43
6/19/2020,680.42,680.42
6/19/2020,680.41,680.41
6/19/2020,680.4,680.4
6/19/2020,680.4,680.4
6/19/2020,681.27,681.27
6/19/2020,681.26,681.26
6/19/2020,682.13,682.13
6/19/2020,681.83,681.83
6/19/2020,682.12,682.12
6/19/2020,-9999.0,0.0
6/19/2020,682.69,682.69
6/19/2020,682.54,682.54
6/19/2020,-9999.0,0.0
6/19/2020,682.96,682.96
6/19/2020,682.96,682.96
6/19/2020,682.96,682.96
6/19/2020,682.96,682.96
6/19/2020,683.82,683.82
6/19/2020,684.7,684.7
6/19/2020,683.94,683.94
6/19/2020,684.71,684.71
6/19/2020,684.7,684.7
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,684.67,684.67
6/19/2020,684.67,684.67
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,0.0
6/19/2020,687.29,687.29
6/19/2020,687.74,687.74
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,688.16,688.16
6/19/2020,688.16,688.16
6/19/2020,688.15,-9999.0
6/19/2020,688.15,688.15
6/19/2020,689.04,689.04
6/19/2020,688.34,688.34
6/19/2020,689.04,689.04
6/19/2020,689.03,689.03
6/19/2020,689.03,-9999.0
6/19/2020,689.02,-9999.0
6/19/2020,-9999.0,0.0
6/19/2020,689.01,-9999.0
6/19/2020,689.0,-9999.0
6/19/2020,689.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,0.0
6/19/2020,-9999.0,-9999.0
6/19/2020,684.76,684.76
6/19/2020,688.97,688.97
6/19/2020,688.96,688.96
6/19/2020,688.96,-9999.0
6/19/2020,688.95,688.95
6/19/2020,688.95,688.95
6/19/2020,689.4,689.4
6/19/2020,689.39,689.39
6/19/2020,689.38,689.38
6/19/2020,689.38,689.38
6/19/2020,689.82,689.82
6/19/2020,689.81,689.81
6/19/2020,689.81,689.81
6/19/2020,689.8,689.8
6/19/2020,688.9,688.9
6/19/2020,-9999.0,0.0
6/19/2020,688.89,688.89
6/19/2020,-9999.0,0.0
6/19/2020,-9999.0,0.0
6/19/2020,689.77,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,689.38,689.38
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,689.74,689.74
6/19/2020,689.74,689.74
6/19/2020,689.73,-9999.0
6/19/2020,689.72,689.72
6/19/2020,689.72,689.72
6/19/2020,689.71,-9999.0
6/19/2020,689.7,689.7
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,689.66,689.66
6/19/2020,689.66,689.66
6/19/2020,689.65,689.65
6/19/2020,-9999.0,-9999.0
6/19/2020,689.64,689.64
6/19/2020,689.63,689.63
6/19/2020,690.07,690.07
6/19/2020,690.07,690.07
6/19/2020,690.06,690.06
6/19/2020,690.06,690.06
6/19/2020,689.89,689.89
6/19/2020,689.89,689.89
6/19/2020,689.89,-9999.0
6/19/2020,689.88,689.88
6/19/2020,689.88,689.88
6/19/2020,-9999.0,-9999.0
6/19/2020,689.87,689.87
6/19/2020,-9999.0,0.0
6/19/2020,690.34,-9999.0
6/19/2020,690.33,-9999.0
6/19/2020,690.33,690.33
6/19/2020,690.32,690.32
6/19/2020,-9999.0,0.0
6/19/2020,690.32,690.32
6/19/2020,690.31,690.31
6/19/2020,690.31,690.31
6/19/2020,690.3,690.3
6/19/2020,-9999.0,0.0
6/19/2020,690.3,-9999.0
6/19/2020,688.27,-9999.0
6/19/2020,688.27,-9999.0
6/19/2020,688.27,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,0.0
6/19/2020,-9999.0,-9999.0
6/19/2020,-9999.0,0.0
6/19/2020,689.51,689.51
6/19/2020,689.5,689.5
6/19/2020,-9999.0,0.0
6/19/2020,688.59,688.59
6/19/2020,688.58,688.58
6/19/2020,689.03,689.03
6/19/2020,689.03,689.03
6/19/2020,-9999.0,0.0
6/19/2020,688.57,688.57
6/19/2020,-9999.0,0.0
6/19/2020,689.46,689.46
6/19/2020,-9999.0,0.0
6/19/2020,-9999.0,0.0
6/19/2020,689.45,689.45
6/19/2020,689.45,689.45
6/19/2020,688.55,688.55
6/19/2020,688.59,688.59
6/19/2020,688.58,688.58
6/19/2020,688.58,688.58
6/19/2020,687.68,687.68
6/19/2020,-9999.0,0.0
6/19/2020,-9999.0,0.0
6/19/2020,-9999.0,0.0
6/19/2020,-9999.0,0.0
6/19/2020,687.66,687.66
6/19/2020,687.66,687.66
6/19/2020,687.66,687.66
6/19/2020,687.66,687.66
6/19/2020,687.66,687.66
6/19/2020,687.66,687.66
6/19/2020,687.21,687.21
6/19/2020,687.65,687.65
6/19/2020,686.76,686.76
6/19/2020,687.2,687.2
6/19/2020,686.75,686.75
6/19/2020,686.75,686.75
6/19/2020,686.74,686.74
6/19/2020,686.74,-9999.0
6/19/2020,686.73,-9999.0
6/19/2020,686.69,686.69
6/19/2020,685.79,685.79
6/19/2020,-9999.0,0.0
6/19/2020,-9999.0,0.0
6/19/2020,-9999.0,0.0
6/19/2020,-9999.0,0.0
6/19/2020,-9999.0,0.0
6/19/2020,-9999.0,0.0
6/19/2020,-9999.0,0.0
6/19/2020,685.76,685.76
6/19/2020,685.77,-9999.0
6/19/2020,685.8,685.8
6/19/2020,685.8,685.8
6/19/2020,685.8,685.8
6/19/2020,685.79,685.79
6/19/2020,684.9,684.9
6/19/2020,684.9,684.9
6/19/2020,684.9,684.9
6/19/2020,684.89,684.89
6/19/2020,684.89,684.89
6/19/2020,684.89,684.89
6/19/2020,684.88,-9999.0
6/19/2020,685.77,685.77
6/19/2020,-9999.0,-9999.0
6/19/2020,687.46,687.46
6/19/2020,687.45,687.45
6/19/2020,687.45,687.45
6/19/2020,687.45,-9999.0
6/19/2020,687.45,-9999.0
6/19/2020,687.45,687.45
6/19/2020,687.45,687.45
6/19/2020,687.44,687.44
6/19/2020,687.44,687.44
6/19/2020,-9999.0,0.0
6/19/2020,687.44,-9999.0
6/19/2020,684.21,684.21
6/19/2020,-9999.0,0.0
6/19/2020,-9999.0,0.0
6/19/2020,684.36,684.36
6/19/2020,683.91,683.91
6/19/2020,684.21,684.21
6/19/2020,684.2,684.2
6/19/2020,683.46,683.46
6/19/2020,683.95,683.95
6/19/2020,683.95,683.95
6/19/2020,683.95,683.95
6/19/2020,683.06,683.06
6/19/2020,683.06,683.06
6/19/2020,683.06,683.06
6/19/2020,685.05,685.05
6/19/2020,685.05,685.05
6/19/2020,685.05,685.05
6/19/2020,685.05,685.05
6/19/2020,685.05,685.05
6/19/2020,685.04,685.04
6/19/2020,685.04,685.04
6/19/2020,685.04,685.04
6/19/2020,685.04,685.04
6/19/2020,685.04,685.04
6/19/2020,685.04,685.04
6/19/2020,682.1,682.1
6/19/2020,681.22,681.22
6/19/2020,681.51,681.51
6/19/2020,-9999.0,0.0
6/19/2020,681.66,681.66
6/19/2020,681.69,681.69
6/19/2020,681.26,681.26
6/19/2020,682.97,682.97
6/19/2020,682.97,682.97
6/19/2020,682.97,682.97
6/19/2020,682.97,682.97
6/19/2020,682.97,682.97
6/19/2020,682.97,682.97
6/19/2020,682.09,682.09
6/19/2020,682.09,682.09
6/19/2020,682.08,682.08
6/19/2020,682.08,682.08
6/19/2020,682.08,682.08
6/19/2020,682.08,682.08
6/19/2020,682.08,682.08
6/19/2020,682.08,682.08
6/19/2020,682.08,682.08
6/19/2020,682.08,682.08
6/19/2020,682.08,682.08
6/19/2020,-9999.0,0.0
6/19/2020,679.45,679.45
6/19/2020,-9999.0,0.0
6/19/2020,679.51,679.51
6/19/2020,679.51,679.51
6/19/2020,679.51,-9999.0
6/19/2020,679.51,679.51
6/19/2020,679.51,679.51
6/19/2020,680.1,680.1
6/19/2020,680.1,680.1
6/19/2020,680.1,680.1
6/19/2020,680.1,680.1
6/19/2020,680.1,680.1
6/19/2020,680.1,680.1
6/19/2020,680.1,680.1
6/19/2020,681.22,681.22
6/19/2020,681.22,681.22
6/19/2020,681.22,681.22
6/19/2020,681.22,681.22
6/19/2020,681.23,-9999.0
6/19/2020,681.23,681.23
6/19/2020,681.23,681.23
6/19/2020,681.23,681.23
6/19/2020,681.23,-9999.0
6/19/2020,681.24,681.24
6/19/2020,681.24,681.24
6/19/2020,680.8,680.8
6/19/2020,680.8,-9999.0
6/19/2020,680.8,680.8
6/19/2020,680.81,680.81
6/19/2020,681.25,681.25
6/19/2020,681.25,681.25
6/19/2020,681.25,681.25
6/19/2020,681.25,681.25
6/19/2020,681.25,681.25
6/19/2020,681.26,681.26
6/19/2020,681.35,681.35
6/19/2020,681.35,681.35
6/19/2020,681.36,681.36
6/19/2020,681.36,681.36
6/19/2020,681.36,681.36
6/19/2020,681.36,681.36
6/19/2020,681.36,681.36
6/19/2020,-9999.0,0.0
6/19/2020,681.36,681.36
6/19/2020,681.37,681.37
6/19/2020,681.37,681.37
6/19/2020,681.38,681.38
6/19/2020,681.29,681.29
6/19/2020,681.29,681.29
6/19/2020,681.29,681.29
6/19/2020,681.3,681.3
6/19/2020,681.3,-9999.0
6/19/2020,681.3,681.3
6/19/2020,681.3,681.3
6/19/2020,681.31,681.31
6/19/2020,681.31,681.31
6/19/2020,681.9,681.9
6/19/2020,681.9,681.9
6/19/2020,682.29,682.29
6/19/2020,681.42,681.42
6/19/2020,-9999.0,0.0
6/19/2020,-9999.0,0.0
6/19/2020,681.42,681.42
6/19/2020,681.43,681.43
6/19/2020,681.43,681.43
6/19/2020,681.43,681.43
6/19/2020,681.43,681.43
6/19/2020,681.44,681.44
6/19/2020,681.44,681.44
6/19/2020,681.44,681.44
6/19/2020,678.84,678.84
6/19/2020,678.85,678.85
6/19/2020,678.42,678.42
6/19/2020,682.38,682.38
6/19/2020,682.38,682.38
6/19/2020,682.39,682.39
6/19/2020,682.39,682.39
6/19/2020,682.39,682.39
6/19/2020,682.4,682.4
6/19/2020,681.44,681.44
6/19/2020,681.44,681.44
6/19/2020,681.44,681.44
6/19/2020,681.45,681.45
6/19/2020,680.58,680.58
6/19/2020,680.59,-9999.0
6/19/2020,680.59,680.59
6/19/2020,680.59,-9999.0
6/19/2020,680.6,680.6
6/19/2020,680.6,680.6
6/19/2020,679.73,-9999.0
6/19/2020,-9999.0,0.0
6/19/2020,679.73,679.73
6/19/2020,679.73,679.73
6/19/2020,679.73,679.73
6/19/2020,679.73,679.73
6/19/2020,679.74,679.74
6/19/2020,678.11,678.11
6/19/2020,678.11,678.11
6/19/2020,677.82,677.82
6/19/2020,677.82,677.82
6/19/2020,677.24,677.24
6/19/2020,677.24,677.24
6/19/2020,676.38,676.38
6/19/2020,676.38,676.38
6/19/2020,675.51,675.51
6/19/2020,675.51,675.51
6/19/2020,675.51,675.51
6/19/2020,674.08,674.08
6/19/2020,674.65,674.65
6/19/2020,673.78,673.78
6/19/2020,673.78,673.78
6/19/2020,672.93,672.93
6/19/2020,672.07,672.07
6/19/2020,671.22,671.22
6/19/2020,671.65,671.65
6/19/2020,671.22,671.22
6/19/2020,670.36,670.36
6/19/2020,670.36,670.36
6/19/2020,669.51,669.51
6/19/2020,669.51,669.51
6/19/2020,669.51,669.51
6/19/2020,668.66,668.66
6/19/2020,667.82,667.82
6/19/2020,667.82,667.82
6/19/2020,667.82,667.82
6/19/2020,667.82,-9999.0
6/19/2020,667.82,-9999.0
6/19/2020,667.82,-9999.0
6/19/2020,667.81,667.81
6/19/2020,667.81,-9999.0
6/19/2020,667.81,-9999.0
6/19/2020,667.81,-9999.0
6/19/2020,667.81,-9999.0
6/19/2020,663.8,663.8
6/19/2020,662.79,662.79
6/19/2020,662.79,662.79
6/19/2020,662.8,662.8
6/19/2020,662.8,662.8
6/19/2020,662.8,662.8
6/19/2020,661.56,-9999.0
6/19/2020,661.14,661.14
6/19/2020,661.14,661.14
6/19/2020,-9999.0,0.0
6/19/2020,660.32,660.32
6/19/2020,660.32,660.32
6/19/2020,660.32,660.32
6/19/2020,659.4,659.4
6/19/2020,659.4,-9999.0
6/19/2020,659.4,-9999.0
6/19/2020,659.41,-9999.0
6/19/2020,659.41,-9999.0
6/19/2020,658.59,-9999.0
6/19/2020,659.41,-9999.0
6/19/2020,659.41,-9999.0
